SocialCue,ImageOrder,Participant_Gender,imageName,describeImage,judgement,character,appearance,WC,Sixltr,ppron,i,we,you,shehe,they,verb,adj,affect,posemo,negemo,social,family,friend,female,male,bio,body,health,sexual,ingest,work,leisure,home,money,relig,death,StrongNeg,StrongPos,WeakNeg,WeakPos,StrongSub,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1,0,0,Police - WM,"A Caucasian uniformed police officer is standing in front of a white police car in a suburban neighborhood.  ",0,0,1,18,33.33,0,0,0,0,0,0,5.56,5.56,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,11.11,0,5.56,0,0,0,0,0,0,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0
1,0,0,Police - WM, A policeman is standing in front of his car. He looks unimpressed. He appears to be married.,0,1,0,17,29.41,17.65,0,0,0,17.65,0,23.53,0,5.88,0,5.88,23.53,5.88,0,0,17.65,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,17.65,17.65,0,0,0,0,0,0,0,0,0,0
1,0,0,Police - WM,"  A man dressed in a police or security outfit, standing in front of a police or security vehicle. His uniform is dark blue. A house and large tree are in the background.",0,0,1,32,21.88,3.12,0,0,0,3.12,0,6.25,6.25,6.25,6.25,0,6.25,0,0,0,6.25,0,0,0,0,0,6.25,0,3.12,0,0,0,0,0,3.12,12.5,0,12.5,9.38,3.12,0,0,0,0,0,0,0,0,0
1,0,0,Police - WM,"A white, male cop in his black uniform is posing for a picture in front of his police car and with a house and some trees in the background. He has folded hands and a little sad expression on his face",0,1,1,41,9.76,9.76,0,0,0,9.76,0,4.88,4.88,2.44,0,2.44,14.63,0,0,0,12.2,7.32,4.88,0,0,2.44,2.44,2.44,2.44,0,0,0,4.88,0,2.44,4.88,4.88,4.88,2.44,2.44,0,0,0,0,0,0,0,0,0
1,0,0,Police - WW,  A female police officer in uniform is standing with her arms crossed.,0,0,0,12,33.33,8.33,0,0,0,8.33,0,8.33,8.33,0,0,0,16.67,0,0,16.67,0,8.33,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,0,0,Police - WW,"She is a strong, assertive police officer. ",0,0,1,7,28.57,14.29,0,0,0,14.29,0,14.29,28.57,14.29,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,28.57,0,28.57,14.29,14.29,0,0,0,0,0,0,0,0,0
1,0,0,Police - WW,  A black woman police officer with a look of justice in her face as she stands with her arms firmly crossed in full uniform. ,1,1,1,24,16.67,12.5,0,0,0,12.5,0,4.17,8.33,0,0,0,16.67,0,0,16.67,0,8.33,8.33,0,0,0,4.17,0,0,0,0,0,0,0,4.17,8.33,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0
1,0,0,Police - WW,I am a security officer with the local library system. I take my job seriously but hope to finish my degree in criminal justice soon so that I can apply to the police department.  ,0,1,0,34,20.59,14.71,14.71,0,0,0,0,11.76,0,8.82,5.88,2.94,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,2.94,2.94,2.94,5.88,5.88,5.88,5.88,0,0,0,0,0,0,0,0,0,0
1,0,0,Police - WW,  strong female police officer standing,1,0,0,5,40,0,0,0,0,0,0,0,40,20,20,0,20,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Police - WW,"This is a very young police office, probably right out of academy. This officer looks very serious and determined, maybe even has a small chip on her shoulder.",1,1,0,28,21.43,3.57,0,0,0,3.57,0,10.71,10.71,7.14,3.57,3.57,3.57,0,0,3.57,0,3.57,3.57,0,0,0,10.71,0,0,0,0,0,3.57,0,0,7.14,7.14,14.29,7.14,7.14,0,0,0,0,0,0,0,0,0
1,0,0,Police - WW,A uniformed female police officer is standing with arms folded while carrying a nightstick and a pair of handcuffs.,0,0,1,19,31.58,0,0,0,0,0,0,5.26,5.26,0,0,0,5.26,0,0,5.26,0,5.26,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0
1,0,0,Police - WW,  An irritable policewoman stands with crossed arms.,0,1,0,7,42.86,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0
1,0,0,Police - WW,  A woman is standing with her arms folded. she is wearing a generic police or security outfit. The shirt is a light blue with covered black patches. The patches match her pants and police hat. She se,0,0,1,37,18.92,10.81,0,0,0,10.81,0,10.81,2.7,2.7,2.7,0,13.51,0,0,13.51,0,8.11,8.11,0,0,0,5.41,0,0,0,0,0,0,0,2.7,5.41,0,10.81,10.81,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BM,  Black male bartender standing behind a bar holding some fruit with a smile on his face. In front of him are several mixed drinks.,0,1,1,24,16.67,8.33,0,0,0,8.33,0,4.17,4.17,4.17,4.17,0,12.5,0,0,0,12.5,16.67,4.17,0,0,12.5,0,8.33,0,0,0,0,0,4.17,8.33,0,4.17,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BM,  a black male bartender smiling at the camera with tons of drinks made in front of him.,0,1,1,17,11.76,5.88,0,0,0,5.88,0,5.88,0,5.88,5.88,0,11.76,0,0,0,11.76,5.88,0,0,0,5.88,0,5.88,0,0,0,0,0,5.88,5.88,0,5.88,5.88,5.88,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BM,Happy bartender cleverly using fresh fruit and serving up wonderful drinks to make people happy.  ,1,1,0,15,26.67,0,0,0,0,0,0,13.33,26.67,20,20,0,6.67,0,0,0,0,13.33,0,0,0,13.33,0,6.67,0,0,0,0,0,20,0,6.67,20,6.67,6.67,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BM,  A trendy bartender who knows more than you think.,0,0,1,9,11.11,11.11,0,0,11.11,0,0,22.22,22.22,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BM,  A male bartender working his shift and enjoying himself. He is friendly and personable which makes him very good at his job. He enjoys it and likes interacting with the many different people that co,1,1,0,35,22.86,17.14,0,0,0,17.14,0,11.43,2.86,14.29,11.43,0,28.57,0,2.86,0,20,0,0,0,0,0,5.71,0,0,0,0,0,0,2.86,0,2.86,2.86,5.71,5.71,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BM,"Here is a photo of a male African American bartender with a modern short hairstyle with a long sleeved white shirt and dark blue apron, holding what appears to be a mango in one hand, the other hand c",0,0,1,39,17.95,0,0,0,0,0,0,7.69,10.26,0,0,0,2.56,0,0,0,2.56,7.69,7.69,0,0,0,0,0,0,0,0,0,2.56,0,2.56,5.13,2.56,5.13,0,5.13,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BM,"Male smiling and holding some fruit, with alcoholic drinks surrounding him. He looks like a good cook, creative, happy.",1,1,0,19,26.32,10.53,0,0,0,10.53,0,5.26,10.53,21.05,21.05,0,15.79,0,0,0,15.79,21.05,0,5.26,0,21.05,0,15.79,0,0,0,0,0,21.05,0,5.26,21.05,26.32,10.53,15.79,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BM,"  bartender, confident, upscale",1,1,0,3,100,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,33.33,66.67,0,66.67,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BM,  A young african american mixologist confidently stands behind his creations,0,1,1,10,50,10,0,0,0,10,0,0,10,20,20,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BM,"This is a clever, creative, and happy bartender than enjoys mixing drinks and creating cocktails.",1,1,0,15,26.67,0,0,0,0,0,0,13.33,26.67,33.33,33.33,0,0,0,0,0,0,13.33,0,0,0,13.33,0,13.33,0,0,0,0,0,20,0,0,20,20,6.67,13.33,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BM,A creative bar tender looks excited to create drinks from a multitude of fruits and alcohols. ,0,0,0,16,25,0,0,0,0,0,0,12.5,18.75,25,25,0,0,0,0,0,0,31.25,0,12.5,0,25,0,18.75,0,0,0,0,0,12.5,6.25,6.25,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BW,  Black female bartender pouring liquor into a mixing cup. She has a look of almost disgust on her face.,0,1,1,19,15.79,10.53,0,0,0,10.53,0,10.53,5.26,5.26,0,5.26,15.79,0,0,15.79,0,10.53,5.26,0,0,5.26,0,5.26,0,0,0,0,5.26,0,5.26,0,5.26,10.53,10.53,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BW,  African American bartender pouring a drink for a supposed guest.,0,0,1,10,50,0,0,0,0,0,0,10,0,0,0,0,10,0,10,0,0,10,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BW,  A bartender just getting through the night and doing her job in a trendy nightclub. ,0,0,0,15,26.67,6.67,0,0,0,6.67,0,13.33,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,6.67,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BW,  A female bartender. She is very efficient and quick. She takes her job seriously and can work fast and still keep her good humor.,1,1,0,24,12.5,16.67,0,0,0,16.67,0,12.5,4.17,12.5,8.33,4.17,20.83,0,0,20.83,0,0,0,0,0,0,8.33,0,0,0,0,0,4.17,4.17,0,8.33,8.33,12.5,12.5,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BW,"This is an African American female bartender pouring drinks at her bar. She is wearing a nouveau art longsleeved black and white striped shirt and thick gold hooped earrings.   ",0,0,1,29,31.03,6.9,0,0,0,6.9,0,10.34,6.9,0,0,0,10.34,0,0,10.34,0,13.79,6.9,0,0,6.9,0,10.34,0,0,0,0,0,0,6.9,6.9,0,6.9,6.9,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BW,"  Female pouring herself an alcoholic drink. She looks hard-headed, mean, angry, and drunk.",1,1,0,14,21.43,14.29,0,0,0,14.29,0,14.29,28.57,7.14,0,7.14,21.43,0,0,21.43,0,21.43,0,7.14,0,21.43,0,21.43,0,0,0,0,21.43,0,7.14,0,21.43,42.86,14.29,21.43,0,0,0,0,7.14,0,0,0,0
1,0,1,Barman - BW,"  bartender, hardworking, boss",0,1,0,3,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,66.67,0,66.67,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BW,  A young african american mixologist focuses on her pour as she creates a cocktail,0,0,1,14,42.86,14.29,0,0,0,14.29,0,7.14,14.29,7.14,7.14,0,14.29,0,0,14.29,0,7.14,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BW,This is a confident bartender serving a drink that is not having such a great day and is not in a very good mood.,0,1,0,24,12.5,0,0,0,0,0,0,16.67,4.17,16.67,12.5,0,0,0,0,0,0,4.17,0,0,0,4.17,0,4.17,0,0,0,0,0,8.33,0,4.17,8.33,4.17,4.17,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - BW,A female bar tender at a trendy club is focused on creating a drink. She looks very determined and detail oriented. ,0,0,0,21,19.05,4.76,0,0,0,4.76,0,14.29,9.52,14.29,14.29,0,9.52,0,0,9.52,0,14.29,0,4.76,0,9.52,0,14.29,0,0,0,0,0,4.76,4.76,4.76,4.76,9.52,9.52,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WM, White male bartender standing behind the bar. He seems friendly as he has a big smile on his face. ,1,1,0,19,15.79,15.79,0,0,0,15.79,0,10.53,15.79,10.53,5.26,0,26.32,0,5.26,0,21.05,10.53,5.26,0,0,5.26,0,5.26,0,0,0,0,0,10.53,5.26,5.26,10.53,10.53,10.53,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WM,  Happy bartender looking at me ready to serve me a round.,0,1,0,11,18.18,18.18,18.18,0,0,0,0,9.09,18.18,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WM,  A happy bartender smiling in front of his tools of the trade.,0,1,0,12,16.67,8.33,0,0,0,8.33,0,0,8.33,16.67,16.67,0,8.33,0,0,0,8.33,0,0,0,0,0,8.33,0,0,8.33,0,0,0,16.67,0,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WM,"  A male bartender who looks like he is having a good time. He enjoys what he does and looks forward to working his shift and serving people. He has a smile that suggests that he is relaxed, friendly ",1,1,0,38,18.42,15.79,0,0,0,15.79,0,21.05,0,13.16,10.53,0,28.95,0,2.63,0,18.42,0,0,0,0,0,2.63,2.63,0,0,0,0,0,7.89,0,5.26,7.89,7.89,5.26,2.63,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WM,  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WM,"  Male bartender behind the bar with drinks in front of him. He looks cheerful, happy, and quirky. But behind all that, he looks overtly tired.",1,1,1,25,12,12,0,0,0,12,0,8,12,8,8,0,16,0,0,0,16,12,0,4,0,8,0,8,0,0,0,0,4,8,4,0,12,24,12,12,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WM,"  smug, ",0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WM,  A white male bartender happily smiles in front of his bitters selection,0,1,1,12,33.33,8.33,0,0,0,8.33,0,0,8.33,16.67,16.67,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WM,A male bar tender looks happy and ready to create mixed drinks at the bar. He seems approachable and receptive. ,0,1,1,20,10,5,0,0,0,5,0,15,20,20,20,0,15,0,0,0,10,20,0,5,0,15,0,15,0,0,0,0,0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WW,  Happy female brunette bartender. She is pouring a drink into a martini glass while smiling.,0,1,1,15,33.33,6.67,0,0,0,6.67,0,6.67,13.33,13.33,13.33,0,13.33,0,0,13.33,0,13.33,0,0,0,13.33,0,13.33,0,0,0,0,0,13.33,0,0,13.33,13.33,13.33,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WW,  a woman pouring a martini that was just freshly shaken. ,0,0,0,10,30,0,0,0,0,0,0,10,0,10,0,10,10,0,0,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WW,  This is a young person who seems happy.  She looks like she would be a good friend.  She looks like she is having a good time. She looks like she is a bartender because she is behind a bar pouring d,1,1,0,41,7.32,17.07,0,0,0,17.07,0,26.83,4.88,7.32,7.32,0,24.39,0,2.44,17.07,0,2.44,0,0,0,2.44,0,2.44,0,0,0,0,0,9.76,2.44,7.32,9.76,7.32,7.32,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WW,Bartender doing her thing!  Happy and ready to make others happy.  ,1,1,0,11,9.09,9.09,0,0,0,9.09,0,18.18,18.18,27.27,27.27,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,18.18,18.18,9.09,0,0,0,0,9.09,0,0,0,0,0
1,0,1,Barman - WW,This is a friendly bartender pouring a drink for her customer. ,1,1,0,11,36.36,9.09,0,0,0,9.09,0,9.09,0,9.09,0,0,18.18,0,9.09,9.09,0,9.09,0,0,0,9.09,9.09,9.09,0,9.09,0,0,0,9.09,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WW,  A young woman who is working a shift at the bar where she works. She enjoys her job and is happy to serve drinks to some happy revelers at her bar.,1,1,1,31,6.45,12.9,0,0,0,12.9,0,12.9,9.68,9.68,9.68,0,19.35,0,0,16.13,0,9.68,0,0,0,9.68,9.68,9.68,0,0,0,0,0,6.45,6.45,0,6.45,6.45,6.45,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WW,"An entertaining, young, friendly bartender with curly dark brunette hair and brown eyes dressed in a black vest and white undershirt. Her nails are painted red and she is wearing a large gold key neck",0,1,1,35,22.86,5.71,0,0,0,5.71,0,11.43,14.29,5.71,2.86,0,8.57,0,2.86,5.71,0,8.57,8.57,0,0,0,0,2.86,0,0,0,0,0,5.71,5.71,8.57,5.71,8.57,2.86,5.71,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WW,A woman smiling happily while pouring a drink at a bar. She looks happy on the exterior.,1,1,0,17,23.53,5.88,0,0,0,5.88,0,5.88,5.88,17.65,17.65,0,11.76,0,0,11.76,0,11.76,0,0,0,11.76,0,11.76,0,0,0,0,0,17.65,5.88,0,17.65,11.76,11.76,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WW,  bartender,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WW,  a young white female bartender is smiling into the camera as she pours a martini in her bar.,0,0,1,18,16.67,11.11,0,0,0,11.11,0,5.56,22.22,5.56,5.56,0,16.67,0,0,16.67,0,11.11,0,0,0,11.11,0,11.11,0,0,0,0,0,5.56,5.56,5.56,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WW,"I am a confident, happy, sweet looking bartender serving your drink ensuring you get the beset of service provided.",1,1,0,19,36.84,15.79,5.26,0,10.53,0,0,15.79,10.53,15.79,15.79,0,10.53,0,0,0,0,10.53,0,0,0,10.53,5.26,5.26,0,0,0,0,0,10.53,5.26,5.26,10.53,15.79,5.26,10.53,0,0,0,0,0,0,0,0,0
1,0,1,Barman - WW,A positive woman staring you down using a bar trick to pour a mixed drink through a strainer at bar with many bottles in the background to choose from. ,1,1,0,29,20.69,3.45,0,0,3.45,0,0,6.9,6.9,10.34,3.45,6.9,6.9,0,0,3.45,0,10.34,0,0,0,10.34,0,10.34,0,0,0,0,3.45,0,10.34,3.45,3.45,3.45,3.45,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BM,"  Black male firefighter sitting on the front bumper of a fire truck. He is in his gear, holding his helmet. He has a stoic look on his face.",0,1,1,28,10.71,17.86,0,0,0,17.86,0,14.29,0,0,0,0,21.43,0,0,0,21.43,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,14.29,10.71,3.57,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BM,  African American firefighter sitting on his truck staring in my direction.,0,0,1,11,54.55,18.18,9.09,0,0,9.09,0,18.18,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BM,  A firefighter sits and looks serious in front of his truck.,0,1,0,11,18.18,9.09,0,0,0,9.09,0,18.18,9.09,9.09,0,9.09,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BM,  A male fire fighter who is serious about his job. He has a solemn expression that suggests that he is not there for socializing but to get the job done and be on high alert in case of an emergency.,0,1,1,40,15,7.5,0,0,0,7.5,0,15,5,7.5,0,7.5,20,0,0,0,10,2.5,0,0,0,2.5,5,2.5,0,0,0,0,2.5,0,2.5,0,2.5,5,5,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BM,This is an African American male firefighter in full garb sitting on the front of a fire fighting engine holding onto his hat.,0,0,1,23,26.09,4.35,0,0,0,4.35,0,8.7,4.35,4.35,0,4.35,13.04,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BM,"  Male firefighter. He looks tired, easily irritable, and sad.",0,1,0,9,22.22,11.11,0,0,0,11.11,0,11.11,22.22,33.33,11.11,22.22,22.22,0,0,0,22.22,11.11,0,11.11,0,0,0,0,0,0,0,0,33.33,0,0,11.11,33.33,44.44,22.22,22.22,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BM,"  tired, brave",1,1,0,2,0,0,0,0,0,0,0,0,50,50,50,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,50,50,0,0,100,50,0,50,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BM,  An african american firefighter rests on the front bumper of the fire engine,0,0,1,13,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BM,A male firefighter looks tired in his gear.,0,1,1,8,12.5,12.5,0,0,0,12.5,0,12.5,12.5,0,0,0,25,0,0,0,25,12.5,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BW, Black female firefighter. She has a serious look on her face as she holds a hose while in full firefighter gear. ,0,1,0,21,14.29,14.29,0,0,0,14.29,0,9.52,19.05,4.76,0,4.76,19.05,0,0,19.05,0,4.76,4.76,0,0,0,0,0,0,0,0,0,4.76,0,4.76,0,4.76,9.52,9.52,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BW,  black female firefighter holding a water hose,0,0,1,7,28.57,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,14.29,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BW,This person is working with some important equipment.  It looks like they have some work to do involving the equipment.,0,0,0,20,25,5,0,0,0,0,5,25,0,5,5,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,5,5,10,10,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BW,Almost looks like a firefighter giving a demonstration. ,0,0,0,8,25,0,0,0,0,0,0,25,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BW,"Strong, confident, beautiful woman.  Serving the public making sure the fire is out and lives are saved!  ",1,1,0,17,17.65,0,0,0,0,0,0,23.53,11.76,23.53,23.53,0,11.76,0,0,5.88,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,17.65,0,5.88,17.65,23.53,5.88,11.76,0,0,0,5.88,0,0,0,0,0
1,0,1,Fireman - BW,"  A hardworking female engineer. She is no-nonsense,dedicated to her job and proud of what she does.",1,1,0,18,22.22,16.67,0,0,0,16.67,0,11.11,11.11,5.56,5.56,0,22.22,0,0,22.22,0,0,0,0,0,0,11.11,0,0,0,0,0,5.56,11.11,0,0,16.67,22.22,11.11,5.56,0,0,0,0,5.56,0,0,0,0
1,0,1,Fireman - BW,"This woman is a firefighter, and seems to be posing for a picture, possibly for a newspaper, magazine, or a website.",0,0,0,21,28.57,0,0,0,0,0,0,14.29,0,0,0,0,4.76,0,0,4.76,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,23.81,4.76,19.05,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BW,"She is an African American firefighter holding the hose on duty. She is full garb, including helmet and gloves, looking very stoic and proud of her job with electronic equipment in the background.",0,1,1,33,27.27,9.09,0,0,0,9.09,0,9.09,3.03,3.03,3.03,0,9.09,0,0,9.09,0,0,0,0,0,0,6.06,0,0,0,0,0,0,3.03,0,0,3.03,12.12,6.06,6.06,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BW,"Woman firefighter holding a hose. She looks strong, confident, hard-headed, intelligent, strong-willed. ",1,1,0,14,28.57,7.14,0,0,0,7.14,0,7.14,21.43,28.57,28.57,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,14.29,14.29,57.14,14.29,28.57,0,0,0,0,14.29,0,0,0,0
1,0,1,Fireman - BW,"  brave, confident, female, firefighter",1,1,0,4,50,0,0,0,0,0,0,0,25,50,50,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,75,0,75,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BW,  A strong african american firefighter is standing in her uniform holding a fire hose,1,1,1,14,42.86,7.14,0,0,0,7.14,0,7.14,7.14,7.14,7.14,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - BW,A female fire fighter suited up to perform her job. She has a look of confidence in herself. ,0,1,0,18,22.22,16.67,0,0,0,16.67,0,11.11,5.56,11.11,5.56,5.56,27.78,0,0,22.22,0,0,0,0,0,0,11.11,0,0,0,0,0,0,5.56,0,0,5.56,11.11,11.11,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - WM," White middle aged male in firefighter gear. He is standing in front of a fire truck with his hands in his pockets, gazing off to the side seemingly interested in something. ",0,1,1,31,19.35,9.68,0,0,0,9.68,0,3.23,6.45,3.23,3.23,0,12.9,0,0,0,12.9,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,9.68,6.45,3.23,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - WM,  A firefighter in uniform smiling while sitting on his truck.,0,1,1,10,40,10,0,0,0,10,0,10,0,10,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - WM,"A smiling firefighter, strong and serving his city well.  ",1,1,1,9,33.33,11.11,0,0,0,11.11,0,0,11.11,33.33,33.33,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,22.22,11.11,22.22,11.11,11.11,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - WM, A firefighter taking a breather ,0,0,0,5,40,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - WM,  A male fire fighter about to start duty. He is well rested and ready to work. He likes his job and is proud to provide this service for his community.,1,1,0,30,13.33,13.33,0,0,0,13.33,0,13.33,0,16.67,13.33,3.33,26.67,0,0,0,16.67,0,0,0,0,0,13.33,0,0,0,0,0,0,3.33,0,6.67,3.33,10,10,0,0,0,0,0,0,0,0,0,0
1,0,1,Fireman - WM,"This is a Caucasian White American with a fireman chief hat on, along with other fireman garb on. He leans against the front of a fire engine resting, with both hands in his pockets.  ",0,0,1,34,20.59,5.88,0,0,0,5.88,0,5.88,2.94,0,0,0,5.88,0,0,0,5.88,2.94,2.94,0,0,0,0,2.94,0,0,0,0,0,0,2.94,2.94,0,11.76,5.88,5.88,0,0,0,0,0,0,0,0,0
